eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85084411978,,,,Preface,ed,Editorial,de Medeiros J.L.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-31,31 December 2018,Offshore Processing of Co Rich Natural Gas with Supersonic Separator Multiphase Sound Speed Co Freeze Out and Hysys Implementation,,21100981716,,Book,,,,v-vii,,,0,0,,,,,
2-s2.0-85084410252,10.1007/978-3-030-04006-2_9,,,"Recovery of thermodynamic hydrate inhibitors with supersonic separators in offshore processing of natural gas: The cases of methanol, ethanol, and monoethylene glycol",ch,Book Chapter,Teixeira A.M.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-31,31 December 2018,Offshore Processing of Co Rich Natural Gas with Supersonic Separator Multiphase Sound Speed Co Freeze Out and Hysys Implementation,,21100981716,,Book,,,,299-348,,,1,0,,,,,
2-s2.0-85084408978,10.1007/978-3-030-04006-2_1,,,Offshore processing of CO2-rich natural gas and the role of supersonic separators-introduction,ch,Book Chapter,de Oliveira Arinelli L.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-31,31 December 2018,Offshore Processing of Co Rich Natural Gas with Supersonic Separator Multiphase Sound Speed Co Freeze Out and Hysys Implementation,,21100981716,,Book,,,,1-9,,,0,0,,,,,
2-s2.0-85084391511,10.1007/978-3-030-04006-2_2,,,Conventional offshore processing of CO2-Rich natural gas,ch,Book Chapter,Araújo O.d.Q.F.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-31,31 December 2018,Offshore Processing of Co Rich Natural Gas with Supersonic Separator Multiphase Sound Speed Co Freeze Out and Hysys Implementation,,21100981716,,Book,,,,11-40,,,0,0,,,,,
2-s2.0-85084387539,10.1007/978-3-030-04006-2_8,,,Supersonic separators for offshore processing of CO2-Rich natural gas: Comparison with conventional routes,ch,Book Chapter,de Oliveira Arinelli L.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-31,31 December 2018,Offshore Processing of Co Rich Natural Gas with Supersonic Separator Multiphase Sound Speed Co Freeze Out and Hysys Implementation,,21100981716,,Book,,,,277-297,,,0,0,,,,,
2-s2.0-85084382682,10.1007/978-3-030-04006-2_3,,,Overview of natural gas processing with supersonic separator,ch,Book Chapter,Araújo O.d.Q.F.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-31,31 December 2018,Offshore Processing of Co Rich Natural Gas with Supersonic Separator Multiphase Sound Speed Co Freeze Out and Hysys Implementation,,21100981716,,Book,,,,41-53,,,2,0,,,,,
2-s2.0-85084382661,10.1007/978-3-030-04006-2_6,,,Modeling of supersonic separators and membrane permeation units for processing of CO2-Rich natural gas with HYSYS implementation,ch,Book Chapter,de Oliveira Arinelli L.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-31,31 December 2018,Offshore Processing of Co Rich Natural Gas with Supersonic Separator Multiphase Sound Speed Co Freeze Out and Hysys Implementation,,21100981716,,Book,,,,163-213,,,3,0,,,,,
2-s2.0-85084382211,10.1007/978-3-030-04006-2_4,,,Thermodynamic modeling of CO2-Rich natural gas fluid systems,ch,Book Chapter,de Medeiros J.L.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-31,31 December 2018,Offshore Processing of Co Rich Natural Gas with Supersonic Separator Multiphase Sound Speed Co Freeze Out and Hysys Implementation,,21100981716,,Book,,,,55-96,,,1,0,,,,,
2-s2.0-85084381492,10.1007/978-3-030-04006-2_7,,,Modeling of CO2 freeze-out in the processing of CO2-Rich natural gas,ch,Book Chapter,de Medeiros J.L.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-31,31 December 2018,Offshore Processing of Co Rich Natural Gas with Supersonic Separator Multiphase Sound Speed Co Freeze Out and Hysys Implementation,,21100981716,,Book,,,,215-275,,,0,0,,,,,
2-s2.0-85080855867,10.1007/978-3-030-04006-2_5,,,Thermodynamic speed of sound for multiphase multi-reactive equilibrium systems,ch,Book Chapter,de Medeiros J.L.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-31,31 December 2018,Offshore Processing of Co Rich Natural Gas with Supersonic Separator Multiphase Sound Speed Co Freeze Out and Hysys Implementation,,21100981716,,Book,,,,97-162,,,1,0,,,,,
2-s2.0-85061938396,10.1109/EPEC.2018.8598364,,,Estimation of parameters for faulted transposed transmission lines,cp,Conference Paper,Pineda J.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2018-12-31,31 December 2018,2018 IEEE Electrical Power and Energy Conference Epec 2018,,21100899277,,Conference Proceeding,,,8598364,,,,2,0,,,,,
